url,genre,language,bot_country,availabilityStarts,availabilityEnds,bot_system,offer_type
\/shows\/billy-on-the-street\/season-5\/episode-7\/do-gay-people-care-about-john-oliver-with-john-oliver,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/those-who-cant\/season-1\/episode-4\/the-fairbell-tape,WatchAction,en,US,2019-07-29T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-7\/better-with-a-british-accent,WatchAction,en,US,2019-09-18T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-2\/episode-14\/adam-ruins-halloween,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-2\/out-of-bounce,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers-after-party\/season-3\/episode-6\/toll-booth-corrector,WatchAction,en,US,2020-01-31T12:00:00+00:00,2020-04-24T07:59:59+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-5\/milk-and-cookies,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-16\/to-hatch-a-predator,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-chris-gethard-show\/season-3\/episode-26\/stop-apologizing-for-your-dream,WatchAction,en,US,2018-08-16T11:00:00+00:00,2020-09-20T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-8\/episode-9\/the-antisocial-network,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/hack-my-life-inside-hacks\/season-1\/episode-8\/jump-the-line,WatchAction,en,US,2020-04-06T11:01:00+00:00,2020-05-01T07:59:06+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-10\/flash-of-brilliance,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-25\/a-problem-with-chocolate-turtles,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/hot-ones-the-game-show\/season-1\/episode-6\/fighting-back-the-tears,WatchAction,en,US,2020-04-01T06:00:00+00:00,2021-01-06T09:59:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-6\/that-guy-knows-how-to-have-a-good-time,WatchAction,en,US,2019-09-18T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/friends-of-the-people\/season-1\/episode-19\/hood-beef,WatchAction,en,US,2018-12-31T13:00:00+00:00,2020-05-01T11:00:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-16\/who-doesnt-like-pizza,WatchAction,en,US,2019-09-18T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/friends-of-the-people\/season-1\/episode-12\/bubble-brawl,WatchAction,en,US,2018-12-31T13:00:00+00:00,2020-05-01T11:00:59+00:00,TBS,TVE
\/shows\/hack-my-life\/season-3\/episode-12\/light-up-your-life,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/you-can-do-better\/season-1\/episode-8\/talking,WatchAction,en,US,2019-03-11T11:00:00+00:00,2020-06-15T11:00:59+00:00,TBS,TVE
\/shows\/jon-glaser-loves-gear\/season-1\/episode-8\/space,WatchAction,en,US,2019-11-18T13:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-7\/deal-with-the-devils,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-23\/top-priority-of-nasa,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/those-who-cant\/season-1\/episode-2\/oof-nut-city,WatchAction,en,US,2019-07-29T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-21\/adam-ruins-prison,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-8\/damned-if-you-do,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/almost-genius\/season-1\/episode-17\/no-cigar,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-12\/the-joy-of-hex,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-3\/episode-7\/billy-loves-ratatouille-with-patton-oswalt,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/upscale-with-prentice-penny\/season-1\/episode-4\/health-wellness,WatchAction,en,US,2020-02-02T13:01:00+00:00,2020-06-26T07:59:59+00:00,TBS,TVE
\/shows\/upscale-with-prentice-penny\/season-1\/episode-12\/work-day,WatchAction,en,US,2020-02-02T13:01:00+00:00,2020-06-26T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-2\/episode-18\/the-first-factsgiving,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-27\/cyber-buddies,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-3\/episode-4\/she-clucks-or-she-sucks-with-seth-meyers,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-1\/episode-6\/two-week-girl,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-1\/episode-2\/strong-women,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-25\/student-debt-its-not-sexy,WatchAction,en,US,2019-09-12T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-8\/canadian-tuxedo,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/trutv-top-funniest\/season-3\/episode-4\/ridiculous-moments,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-21\/out-of-left-field,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-9\/the-dream-crusher,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-8\/episode-22\/fast-feud,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/almost-genius\/season-1\/episode-5\/a-for-effort,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-20\/cheryl-hines-ron-funches-michael-kosta,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-5\/strip-high-five,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/hack-my-life-inside-hacks\/season-1\/episode-9\/dr-hack-to-the-rescue,WatchAction,en,US,2020-04-06T11:01:00+00:00,2020-05-01T07:59:06+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-1\/episode-14\/stankin-up-the-joint,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-2\/episode-17\/give-me-liberty-or-give-me-truth,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-chris-gethard-show\/season-3\/episode-11\/the-mating-game,WatchAction,en,US,2018-08-16T11:00:00+00:00,2020-09-20T11:00:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-2\/episode-24\/adam-ruins-sleep,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/tacoma-fd\/season-2\/talkoma-fd-fire-in-sex-town,WatchAction,en,US,2020-04-03T06:30:00+00:00,2020-07-19T07:59:59+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-3\/zings-and-zonks,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/jon-glaser-loves-gear\/season-1\/episode-6\/baseball,WatchAction,en,US,2019-11-18T13:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-5\/episode-16\/double-takes-back-to-the-locked-booth,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-5\/episode-9\/super-sloppy-semi-automatic-double-dare-with-keegan,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-28\/loni-love-andy-bell-and-nicole-sullivan,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/trutv-top-funniest\/season-3\/episode-5\/hilarious-antics,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-4\/adam-ruins-forensic-science,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-12\/i-am-oglethorpe,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/jon-glaser-loves-gear\/season-2\/episode-2\/tennis,WatchAction,en,US,2019-11-18T13:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/at-home-with-amy-sedaris\/season-2\/episode-9\/confectionaries,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-11-09T13:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers-inside-jokes\/season-1\/episode-152\/film-fail,WatchAction,en,US,2020-03-27T09:00:00+00:00,2020-05-24T07:59:59+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-17\/melissa-joan-hart-caroline-rhea-jared-logan,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/almost-genius\/season-1\/episode-21\/half-baked,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-31\/a-positive-presence,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-7\/x-man,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-13\/the-running-of-the-bullies,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-9\/episode-21\/impractical-jokers-slam-dunks,WatchAction,en,US,2020-03-13T09:30:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-20\/no-brain-no-gain,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-5\/episode-15\/double-takes-back-to-back-again-boxes,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-2\/episode-4\/gina-yashere-headlines,WatchAction,en,US,2019-11-30T12:30:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-2\/episode-13\/parenting-guide,WatchAction,en,US,2020-02-01T12:30:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-3\/the-parent-trap,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/tacoma-fd\/season-2\/episode-4\/lucy-wants-a-friend-explicit,WatchAction,en,US,2020-04-17T06:00:00+00:00,2020-07-19T07:59:59+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-23\/spa-mageddon,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-3\/episode-6\/adam-ruins-a-night-out,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-9\/japanese-waterless-folding-toilet,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/its-personal-with-amy-hoggart\/season-1\/episode-4\/monogamy,WatchAction,en,US,2020-03-26T06:00:00+00:00,2020-05-28T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-20\/remember-the-pact,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-2\/episode-9\/adam-ruins-his-vacation,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/upscale-with-prentice-penny\/season-1\/episode-3\/entertaining-at-home,WatchAction,en,US,2020-02-02T13:01:00+00:00,2020-06-26T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-4\/episode-2\/for-a-dollar-its-chris-pratt,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-4\/episode-3\/the-snowball,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
