bot_system,bot_version,bot_country,capture_date,is_movie,offer_type,series_title,season_number,episode_number,program_title,provider_release_date,provider_cease_date,viewable_runtime,maturity_rating,original_language,series_url,program_url,series_source_id,source_id,provider_original
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,1,1,The Boys Are Coming Together,07/29/2019,10/05/2020,1267,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-1/episode-1/the-boys-are-coming-together,2060010,2066232,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,1,2,"Oof, Nut City",07/29/2019,10/05/2020,1267,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-1/episode-2/oof-nut-city,2060010,2066233,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,1,3,Lady and the Skamp,07/29/2019,10/05/2020,1267,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-1/episode-3/lady-and-the-skamp,2060010,2066236,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,1,4,The Fairbell Tape,07/29/2019,10/05/2020,1267,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-1/episode-4/the-fairbell-tape,2060010,2066234,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,1,5,Of Lice and Men,07/29/2019,10/05/2020,1267,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-1/episode-5/of-lice-and-men-0,2060010,2066235,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,1,6,What's Eating Uncle Jake?,07/29/2019,10/05/2020,1267,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-1/episode-6/whats-eating-uncle-jake-0,2060010,2066238,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,1,7,For Whom the Bell's Tolls,07/29/2019,10/05/2020,1267,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-1/episode-7/for-whom-the-bells-tolls,2060010,2066237,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,1,8,Wet Dreams May Come,07/29/2019,10/05/2020,1267,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-1/episode-8/wet-dreams-may-come,2060010,2066239,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,1,9,K-Pop Goes the Weasel,07/29/2019,10/05/2020,1267,TV-14,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-1/episode-9/k-pop-goes-the-weasel,2060010,2066240,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,1,10,Take a Wonka on the Wild Side,07/29/2019,10/05/2020,1266,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-1/episode-10/take-a-wonka-on-the-wild-side,2060010,2066241,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,2,1,Rod Man Out,07/29/2019,10/05/2020,1472,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-2/episode-1/rod-man-out,2060010,2084725,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,2,2,Foreskin in the Game,07/29/2019,10/05/2020,1472,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-2/episode-2/foreskin-in-the-game,2060010,2084727,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,2,3,Plains High School Drifter,07/29/2019,10/05/2020,1472,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-2/episode-3/plains-high-school-drifter,2060010,2084728,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,2,4,8 Mile High,07/29/2019,10/05/2020,1472,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-2/episode-4/8-mile-high,2060010,2084729,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,2,5,White Guilt Trip,07/29/2019,10/05/2020,1472,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-2/episode-5/white-guilt-trip,2060010,2084730,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,2,6,The Trial of Geoffrey Quinn,07/29/2019,10/05/2020,1472,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-2/episode-6/the-trial-of-geoffrey-quinn,2060010,2084731,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,2,7,Detergent Dawn,07/29/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-2/episode-7/detergent-dawn,2060010,2084732,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,2,8,A New Dog in the Yard,07/29/2019,10/05/2020,1472,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-2/episode-8/a-new-dog-in-the-yard,2060010,2084733,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,2,9,Normal Activity,07/29/2019,10/05/2020,1472,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-2/episode-9/normal-activity,2060010,2084734,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,2,10,Elect-ile Dysfunction,07/29/2019,10/05/2020,1472,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-2/episode-10/elect-ile-dysfunction,2060010,2084735,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,2,11,Mid-Bryce Crisis,07/29/2019,10/05/2020,1472,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-2/episode-11/mid-bryce-crisis,2060010,2084736,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,2,12,Graduation,07/29/2019,10/05/2020,1472,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-2/episode-12/graduation,2060010,2084737,0
trutv,1.0.0,US,05/08/2020,0,FREE,Those Who Can't,3,1,All's Fairbell (Explicit),05/14/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-3/episode-1/alls-fairbell-explicit,2060010,2141044,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,3,2,The Running of the Bullies (Explicit),05/14/2019,10/05/2020,1482,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-3/episode-2/the-running-of-the-bullies-explicit,2060010,2141047,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,3,3,You Can't Go Homecoming Again (Explicit),05/14/2019,10/05/2020,1482,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-3/episode-3/you-cant-go-homecoming-again-explicit,2060010,2152252,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,3,4,A Smoot Holiday Coincidence (Explicit),05/14/2019,10/05/2020,1482,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-3/episode-4/a-smoot-holiday-coincidence-explicit,2060010,2141078,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,3,5,Escapegoats (Explicit),05/14/2019,10/05/2020,1477,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-3/episode-5/escapegoats-explicit,2060010,2141050,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,3,6,Taco Tuesday (Explicit),05/14/2019,10/05/2020,1482,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-3/episode-6/taco-tuesday-explicit,2060010,2149082,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,3,7,One-Ding Wonder (Explicit),05/14/2019,10/05/2020,1482,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-3/episode-7/one-ding-wonder-explicit,2060010,2142070,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,3,8,Grisly Man (Explicit),05/14/2019,10/05/2020,1482,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-3/episode-8/grisly-man-explicit,2060010,2152293,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,3,9,Those Who Could've (Explicit),05/14/2019,10/05/2020,1482,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-3/episode-9/those-who-couldve-explicit,2060010,2142067,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,3,10,SKAppily Ever After (Explicit),05/14/2019,10/05/2020,1478,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-3/episode-10/skappily-ever-after-explicit,2060010,2162035,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,3,11,Big Ol' Scams (Explicit),05/14/2019,10/05/2020,1482,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-3/episode-11/big-ol-scams-explicit,2060010,2143170,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,3,12,Abbey's Road (Explicit),05/14/2019,10/05/2020,1477,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-3/episode-12/abbeys-road-explicit,2060010,2154154,0
trutv,1.0.0,US,05/08/2020,0,TVE,Those Who Can't,3,13,Yes We Scan (Explicit),05/14/2019,10/05/2020,1477,TV-MA,en,http://www.trutv.com/shows/those-who-cant,http://www.trutv.com/shows/those-who-cant/season-3/episode-13/yes-we-scan-explicit,2060010,2162036,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,1,1,Camping,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-1/episode-1/camping,2088136,2088137,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,1,2,Cycling,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-1/episode-2/cycling,2088136,2088138,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,1,3,Hockey,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-1/episode-3/hockey,2088136,2088139,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,1,4,Dogs,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-1/episode-4/dogs,2088136,2088140,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,1,5,Fishing,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-1/episode-5/fishing,2088136,2088141,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,1,6,Baseball,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-1/episode-6/baseball,2088136,2088143,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,1,7,Surfing,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-1/episode-7/surfing,2088136,2088142,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,1,8,Space,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-1/episode-8/space,2088136,2088144,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,1,9,Leisure,11/18/2019,10/05/2020,1474,TV-MA,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-1/episode-9/leisure,2088136,2088145,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,1,10,Sailing,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-1/episode-10/sailing,2088136,2088146,0
trutv,1.0.0,US,05/08/2020,0,FREE,Jon Glaser Loves Gear,2,1,Survival,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-1/survival,2088136,2163515,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,2,2,Tennis,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-2/tennis,2088136,2163516,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,2,3,Football,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-3/football,2088136,2163518,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,2,4,Golf,11/18/2019,10/05/2020,1477,TV-MA,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-4/golf,2088136,2163519,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,2,5,Basketball,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-5/basketball,2088136,2163520,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,2,6,Road Trip,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-6/road-trip,2088136,2163517,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,2,7,Photography,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-7/photography,2088136,2163521,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,2,8,Swing Dancing,11/18/2019,10/05/2020,1477,TV-MA,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-8/swing-dancing,2088136,2163522,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,2,9,Gearing,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-9/gearing,2088136,2163523,0
trutv,1.0.0,US,05/08/2020,0,TVE,Jon Glaser Loves Gear,2,10,Skydiving,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-10/skydiving,2088136,2163524,0
trutv,1.0.0,US,05/08/2020,0,TVE,Hack My Life,1,1,The World of Hacks,05/01/2020,07/24/2020,1247,TV-PG,en,http://www.trutv.com/shows/hack-my-life,http://www.trutv.com/shows/hack-my-life/season-1/episode-1/the-world-of-hacks,2030781,2031470,0
trutv,1.0.0,US,05/08/2020,0,TVE,Hack My Life,1,2,Slacker vs. Hacker,05/01/2020,07/24/2020,1251,TV-14,en,http://www.trutv.com/shows/hack-my-life,http://www.trutv.com/shows/hack-my-life/season-1/episode-2/slacker-vs-hacker,2030781,2031471,0
trutv,1.0.0,US,05/08/2020,0,TVE,Hack My Life,1,3,An Explosion of Hacks,05/01/2020,07/24/2020,1253,TV-14,en,http://www.trutv.com/shows/hack-my-life,http://www.trutv.com/shows/hack-my-life/season-1/episode-3/an-explosion-of-hacks,2030781,2031472,0
trutv,1.0.0,US,05/08/2020,0,TVE,Hack My Life,2,1,Hackers Back in Action,05/01/2020,07/24/2020,1262,TV-14,en,http://www.trutv.com/shows/hack-my-life,http://www.trutv.com/shows/hack-my-life/season-2/episode-1/hackers-back-in-action,2030781,2060581,0
trutv,1.0.0,US,05/08/2020,0,TVE,Hack My Life,2,2,Dr. Hack to the Rescue,05/01/2020,07/24/2020,1262,TV-14,en,http://www.trutv.com/shows/hack-my-life,http://www.trutv.com/shows/hack-my-life/season-2/episode-2/dr-hack-to-the-rescue,2030781,2060582,0
trutv,1.0.0,US,05/08/2020,0,TVE,Hack My Life,2,3,Lend Me a Hack,05/01/2020,07/24/2020,1262,TV-PG,en,http://www.trutv.com/shows/hack-my-life,http://www.trutv.com/shows/hack-my-life/season-2/episode-3/lend-me-a-hack,2030781,2060583,0
trutv,1.0.0,US,05/08/2020,0,TVE,Hack My Life,3,1,Hacky Holidays,05/01/2020,07/24/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life,http://www.trutv.com/shows/hack-my-life/season-3/episode-1/hacky-holidays,2030781,2093063,0
trutv,1.0.0,US,05/08/2020,0,TVE,Hack My Life,3,2,Good Guys Finish First,05/01/2020,07/24/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life,http://www.trutv.com/shows/hack-my-life/season-3/episode-2/good-guys-finish-first,2030781,2093064,0
trutv,1.0.0,US,05/08/2020,0,TVE,Hack My Life,3,3,Pool Party of One,05/01/2020,07/24/2020,1472,TV-PG,en,http://www.trutv.com/shows/hack-my-life,http://www.trutv.com/shows/hack-my-life/season-3/episode-3/pool-party-of-one,2030781,2093065,0
trutv,1.0.0,US,05/08/2020,0,TVE,Hack My Life,4,1,The Hack's Out the Bag,05/01/2020,07/24/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life,http://www.trutv.com/shows/hack-my-life/season-4/episode-1/the-hacks-out-the-bag,2030781,2167625,0
trutv,1.0.0,US,05/08/2020,0,TVE,Hack My Life,4,2,Shuck My Life,05/01/2020,07/24/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life,http://www.trutv.com/shows/hack-my-life/season-4/episode-2/shuck-my-life,2030781,2167626,0
trutv,1.0.0,US,05/08/2020,0,TVE,Hack My Life,4,3,Hacked by a Rose,05/01/2020,07/24/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life,http://www.trutv.com/shows/hack-my-life/season-4/episode-3/hacked-by-a-rose,2030781,2167627,0
trutv,1.0.0,US,05/08/2020,0,TVE,Laff Mobb's Laff Tracks,1,1,First Class,05/01/2020,05/31/2020,1472,TV-14,en,http://www.trutv.com/shows/laff-mobbs-laff-tracks,http://www.trutv.com/shows/laff-mobbs-laff-tracks/season-1/episode-1/first-class,2117606,2117607,0
trutv,1.0.0,US,05/08/2020,0,TVE,Laff Mobb's Laff Tracks,1,3,Ride or Die,04/27/2020,05/31/2020,1472,TV-14,en,http://www.trutv.com/shows/laff-mobbs-laff-tracks,http://www.trutv.com/shows/laff-mobbs-laff-tracks/season-1/episode-3/ride-or-die,2117606,2117610,0
trutv,1.0.0,US,05/08/2020,0,TVE,Laff Mobb's Laff Tracks,1,4,Soul Mom,04/27/2020,05/31/2020,1472,TV-14,en,http://www.trutv.com/shows/laff-mobbs-laff-tracks,http://www.trutv.com/shows/laff-mobbs-laff-tracks/season-1/episode-4/soul-mom,2117606,2117613,0
trutv,1.0.0,US,05/08/2020,0,TVE,Laff Mobb's Laff Tracks,1,5,Nostalgia Trip,04/27/2020,05/31/2020,1472,TV-14,en,http://www.trutv.com/shows/laff-mobbs-laff-tracks,http://www.trutv.com/shows/laff-mobbs-laff-tracks/season-1/episode-5/nostalgia-trip,2117606,2117611,0
trutv,1.0.0,US,05/08/2020,0,TVE,Laff Mobb's Laff Tracks,1,6,Two-Week Girl,04/27/2020,05/31/2020,1472,TV-14,en,http://www.trutv.com/shows/laff-mobbs-laff-tracks,http://www.trutv.com/shows/laff-mobbs-laff-tracks/season-1/episode-6/two-week-girl,2117606,2117609,0
trutv,1.0.0,US,05/08/2020,0,TVE,Laff Mobb's Laff Tracks,1,8,Cat Calling,04/27/2020,05/31/2020,1472,TV-14,en,http://www.trutv.com/shows/laff-mobbs-laff-tracks,http://www.trutv.com/shows/laff-mobbs-laff-tracks/season-1/episode-8/cat-calling,2117606,2117612,0
trutv,1.0.0,US,05/08/2020,0,TVE,Laff Mobb's Laff Tracks,1,10,The Inappropriate Barber,04/27/2020,05/31/2020,1472,TV-14,en,http://www.trutv.com/shows/laff-mobbs-laff-tracks,http://www.trutv.com/shows/laff-mobbs-laff-tracks/season-1/episode-10/the-inappropriate-barber,2117606,2117616,0
trutv,1.0.0,US,05/08/2020,0,TVE,Laff Mobb's Laff Tracks,1,11,Juicy,04/27/2020,05/31/2020,1472,TV-14,en,http://www.trutv.com/shows/laff-mobbs-laff-tracks,http://www.trutv.com/shows/laff-mobbs-laff-tracks/season-1/episode-11/juicy,2117606,2117617,0
trutv,1.0.0,US,05/08/2020,0,TVE,Laff Mobb's Laff Tracks,1,12,Saddam Jose,04/27/2020,05/31/2020,1472,TV-14,en,http://www.trutv.com/shows/laff-mobbs-laff-tracks,http://www.trutv.com/shows/laff-mobbs-laff-tracks/season-1/episode-12/saddam-jose,2117606,2117618,0
trutv,1.0.0,US,05/08/2020,0,TVE,Laff Mobb's Laff Tracks,1,13,The Laffs Are Back,04/27/2020,05/31/2020,1472,TV-14,en,http://www.trutv.com/shows/laff-mobbs-laff-tracks,http://www.trutv.com/shows/laff-mobbs-laff-tracks/season-1/episode-13/the-laffs-are-back,2117606,2171516,0
trutv,1.0.0,US,05/08/2020,0,TVE,Laff Mobb's Laff Tracks,1,14,Stankin' up the Joint,04/27/2020,05/31/2020,1472,TV-14,en,http://www.trutv.com/shows/laff-mobbs-laff-tracks,http://www.trutv.com/shows/laff-mobbs-laff-tracks/season-1/episode-14/stankin-up-the-joint,2117606,2171517,0
trutv,1.0.0,US,05/08/2020,0,TVE,Laff Mobb's Laff Tracks,1,15,Fingering the Man,04/27/2020,05/31/2020,1472,TV-14,en,http://www.trutv.com/shows/laff-mobbs-laff-tracks,http://www.trutv.com/shows/laff-mobbs-laff-tracks/season-1/episode-15/fingering-the-man,2117606,2171518,0
trutv,1.0.0,US,05/08/2020,0,TVE,Laff Mobb's Laff Tracks,1,16,Crazy in Love,04/27/2020,05/31/2020,1472,TV-14,en,http://www.trutv.com/shows/laff-mobbs-laff-tracks,http://www.trutv.com/shows/laff-mobbs-laff-tracks/season-1/episode-16/crazy-in-love,2117606,2171519,0
